iss_date,NOME_NUTS2,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
28/05/2020,Friuli-Venezia Giulia,3201,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Lazio,7702,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Liguria,9588,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Lombardia,87801,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Marche,6707,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Molise,433,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Piemonte,30813,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Provincia Autonoma di Bolzano/Bozen,2591,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Provincia Autonoma di Trento,5415,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Puglia,4481,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Sardegna,1347,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Sicilia,3043,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Toscana,9930,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Umbria,1431,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Valle d'Aosta/Vallée d'Aoste,1187,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
28/05/2020,Veneto,19129,2020-05-28,2020-05-28,COVID_19_ISS_open_data_2020-05-28_casi_regioni
29/05/2020,Abruzzo,3240,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Basilicata,359,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Calabria,1167,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Campania,4542,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Emilia-Romagna,27701,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Friuli-Venezia Giulia,3212,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Lazio,7707,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Liguria,9590,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Lombardia,88183,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Marche,6707,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Molise,434,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Piemonte,30870,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Provincia Autonoma di Bolzano/Bozen,2591,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Provincia Autonoma di Trento,5419,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Puglia,4482,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Sardegna,1348,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Sicilia,3045,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Toscana,9915,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Umbria,1431,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Valle d'Aosta/Vallée d'Aoste,1188,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
29/05/2020,Veneto,19138,2020-05-29,2020-05-29,COVID_19_ISS_open_data_2020-05-29_casi_regioni
30/05/2020,Abruzzo,3240,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Basilicata,359,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Calabria,1160,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Campania,4542,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Emilia-Romagna,27739,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Friuli-Venezia Giulia,3246,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Lazio,7739,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Liguria,9596,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Lombardia,88537,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Marche,6708,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Molise,434,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Piemonte,30925,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Provincia Autonoma di Bolzano/Bozen,2592,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Provincia Autonoma di Trento,5426,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Puglia,4490,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Sardegna,1348,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Sicilia,3061,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Toscana,9921,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Umbria,1431,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Valle d'Aosta/Vallée d'Aoste,1188,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
30/05/2020,Veneto,19150,2020-05-30,2020-05-30,COVID_19_ISS_open_data_2020-05-30_casi_regioni
31/05/2020,Abruzzo,3244,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Basilicata,359,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Calabria,1160,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Campania,4542,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Emilia-Romagna,27759,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Friuli-Venezia Giulia,3256,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Lazio,7744,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Liguria,9638,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Lombardia,88758,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Marche,6712,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Molise,436,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Piemonte,31008,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Provincia Autonoma di Bolzano/Bozen,2592,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Provincia Autonoma di Trento,5428,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Puglia,4494,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Sardegna,1348,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Sicilia,3062,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Toscana,9917,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Umbria,1431,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Valle d'Aosta/Vallée d'Aoste,1188,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
31/05/2020,Veneto,19156,2020-05-31,2020-05-31,COVID_19_ISS_open_data_2020-05-31_casi_regioni
01/06/2020,Abruzzo,3249,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Basilicata,360,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Calabria,1157,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Campania,4573,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Emilia-Romagna,27790,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Friuli-Venezia Giulia,3264,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Lazio,7758,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Liguria,9649,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Lombardia,88968,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Marche,6715,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Molise,436,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Piemonte,31062,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Provincia Autonoma di Bolzano/Bozen,2592,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Provincia Autonoma di Trento,5432,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Puglia,4497,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Sardegna,1349,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Sicilia,3063,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Toscana,9911,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Umbria,1431,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
01/06/2020,Veneto,19158,2020-06-01,2020-06-01,COVID_19_ISS_open_data_2020-06-01_casi_regioni
02/06/2020,Abruzzo,3249,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Basilicata,360,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Calabria,1157,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Campania,4573,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Emilia-Romagna,27809,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Friuli-Venezia Giulia,3271,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Lazio,7758,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Liguria,9704,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Lombardia,89018,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Marche,6715,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Molise,436,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Piemonte,31095,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Provincia Autonoma di Bolzano/Bozen,2593,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Provincia Autonoma di Trento,5432,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Puglia,4498,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Sardegna,1349,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Sicilia,3070,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Toscana,9913,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Umbria,1431,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
02/06/2020,Veneto,19165,2020-06-02,2020-06-02,COVID_19_ISS_open_data_2020-06-02_casi_regioni
03/06/2020,Abruzzo,3255,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Basilicata,364,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Calabria,1157,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Campania,4573,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Emilia-Romagna,27828,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Friuli-Venezia Giulia,3273,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Lazio,7779,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Liguria,9746,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Lombardia,89205,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Marche,6720,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Molise,436,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Piemonte,31140,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Provincia Autonoma di Bolzano/Bozen,2593,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Provincia Autonoma di Trento,5432,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Puglia,4499,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Sardegna,1349,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Sicilia,3071,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Toscana,9907,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Umbria,1431,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
03/06/2020,Veneto,19168,2020-06-03,2020-06-03,COVID_19_ISS_open_data_2020-06-03_casi_regioni
04/06/2020,Abruzzo,3256,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Basilicata,364,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Calabria,1152,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Campania,4573,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Emilia-Romagna,27842,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Friuli-Venezia Giulia,3282,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Lazio,7789,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Liguria,9747,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Lombardia,89442,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Marche,6721,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Molise,436,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Piemonte,31159,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Provincia Autonoma di Bolzano/Bozen,2593,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Provincia Autonoma di Trento,5434,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Puglia,4503,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Sardegna,1349,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Sicilia,3073,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Toscana,9908,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Umbria,1431,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
04/06/2020,Veneto,19172,2020-06-04,2020-06-04,COVID_19_ISS_open_data_2020-06-04_casi_regioni
05/06/2020,Abruzzo,3259,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Basilicata,364,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Calabria,1152,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Campania,4573,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Emilia-Romagna,27860,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Friuli-Venezia Giulia,3288,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Lazio,7800,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Liguria,9767,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Lombardia,89526,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Marche,6724,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Molise,436,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Piemonte,31183,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Provincia Autonoma di Bolzano/Bozen,2594,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Provincia Autonoma di Trento,5435,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Puglia,4507,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Sardegna,1349,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Sicilia,3073,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Toscana,9904,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Umbria,1431,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
05/06/2020,Veneto,19178,2020-06-05,2020-06-05,COVID_19_ISS_open_data_2020-06-05_casi_regioni
06/06/2020,Abruzzo,3261,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Basilicata,364,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Calabria,1152,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Campania,4573,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Emilia-Romagna,27877,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Friuli-Venezia Giulia,3298,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Lazio,7809,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Liguria,9790,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Lombardia,89928,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Marche,6736,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Molise,436,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Piemonte,31223,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Provincia Autonoma di Bolzano/Bozen,2596,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Provincia Autonoma di Trento,5435,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Puglia,4511,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Sardegna,1353,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Sicilia,3075,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Toscana,9905,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Umbria,1431,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
06/06/2020,Veneto,19185,2020-06-06,2020-06-06,COVID_19_ISS_open_data_2020-06-06_casi_regioni
07/06/2020,Abruzzo,3262,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Basilicata,362,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Calabria,1152,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Campania,4573,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Emilia-Romagna,27894,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Friuli-Venezia Giulia,3298,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Lazio,7836,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Liguria,9808,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Lombardia,90070,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Marche,6734,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Molise,436,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Piemonte,31223,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Provincia Autonoma di Bolzano/Bozen,2596,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Provincia Autonoma di Trento,5440,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Puglia,4511,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Sardegna,1353,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Sicilia,3075,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Toscana,9906,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Umbria,1431,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Valle d'Aosta/Vallée d'Aoste,1193,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
07/06/2020,Veneto,19186,2020-06-07,2020-06-07,COVID_19_ISS_open_data_2020-06-07_casi_regioni
08/06/2020,Abruzzo,3269,2020-06-08,2020-06-08,COVID_19_ISS_open_data_2020-06-08_casi_regioni
08/06/2020,Basilicata,362,2020-06-08,2020-06-08,COVID_19_ISS_open_data_2020-06-08_casi_regioni
08/06/2020,Calabria,1152,2020-06-08,2020-06-08,COVID_19_ISS_open_data_2020-06-08_casi_regioni
